            Frequency	      V(Ekte_firkant)
     5679.99999998864	3.77440475484128e-005
     5689.99999998862	3.77440181885586e-005
      5699.9999999886	3.77439887770666e-005
     5709.99999998858	3.77439593139492e-005
     5719.99999998856	 3.7743929799188e-005
     5729.99999998854	3.77439002328078e-005
     5739.99999998852	  3.774387061479e-005
      5749.9999999885	3.77438409451472e-005
     5759.99999998848	3.77438112238358e-005
     5769.99999998846	3.77437814509306e-005
     5779.99999998844	3.77437516263882e-005
     5789.99999998842	 3.7743721750221e-005
      5799.9999999884	3.77436918224103e-005
     5809.99999998838	3.77436618429814e-005
     5819.99999998836	3.77436318119153e-005
     5829.99999998834	3.77436017292249e-005
     5839.99999998832	3.77435715948849e-005
      5849.9999999883	3.77435414089332e-005
     5859.99999998828	3.77435111713447e-005
     5869.99999998826	3.77434808821322e-005
     5879.99999998824	3.77434505412765e-005
     5889.99999998822	3.77434201488033e-005
      5899.9999999882	3.77433897046934e-005
     5909.99999998818	3.77433592089599e-005
     5919.99999998816	3.77433286615705e-005
     5929.99999998814	3.77432980625768e-005
     5939.99999998812	3.77432674119467e-005
      5949.9999999881	3.77432367096932e-005
     5959.99999998808	 3.7743205955797e-005
     5969.99999998806	 3.7743175150284e-005
     5979.99999998804	3.77431442931348e-005
     5989.99999998802	3.77431133843625e-005
       5999.999999988	3.77430824239412e-005
     6009.99999998798	  3.774305141191e-005
     6019.99999998796	3.77430203482428e-005
     6029.99999998794	3.77429892329529e-005
     6039.99999998792	3.77429580660207e-005
      6049.9999999879	3.77429268474723e-005
     6059.99999998788	3.77428955772884e-005
     6069.99999998786	 3.7742864255482e-005
     6079.99999998784	3.77428328820137e-005
     6089.99999998782	3.77428014569494e-005
      6099.9999999878	3.77427699802497e-005
     6109.99999998778	3.77427384519279e-005
     6119.99999998776	3.77427068719643e-005
     6129.99999998774	3.77426752403852e-005
     6139.99999998772	3.77426435571711e-005
      6149.9999999877	3.77426118223351e-005
     6159.99999998768	3.77425800358508e-005
     6169.99999998766	3.77425481977581e-005
     6179.99999998764	3.77425163080306e-005
     6189.99999998762	3.77424843666816e-005
      6199.9999999876	3.77424523736912e-005
     6209.99999998758	3.77424203290861e-005
     6219.99999998756	3.77423882328464e-005
